AHU;airport;;Charif Al Idrissi;35.18:-3.84;Africa/Casablanca;Al Hoceima
AHY;city;Амбатолахи;Ambatolahy;-20.0:45.53;Indian/Antananarivo;Madagascar
AHY;airport;Амбатолахи;Ambatolahy;-20.0:45.53;Indian/Antananarivo;Ambatolahy
AHZ;city;Альп-д'Юэз;Alpe D Huez;45.09:6.08;Europe/Paris;France
AHZ;airport;;Alpe D Huez;45.09:6.08;Europe/Paris;Alpe D Huez
AI;country;Ангилья;Anguilla;;;
AIA;airport;Альянс;Alliance;42.05:-102.8;America/Chicago;Alliance
AIA;city;Альянс;Alliance;42.1016344:-102.872145;America/Chicago;United States
AIB;city;Залив Анита;Anita Bay;56.2012215:-132.433335;America/Juneau;United States
AIB;airport;Анита Бэй;Anita Bay;56.23:-132.38;America/Juneau;Anita Bay
AIC;city;Аирок;Airok;7.1:171.23;Pacific/Kwajalein;Marshall Islands
AIC;airport;Айрок;Airok;7.1:171.23;Pacific/Kwajalein;Airok
AID;city;Андерсон;Anderson;40.1053196:-85.6802541;America/Chicago;United States
AID;airport;;Municipal;40.11:-85.61;America/Chicago;Anderson
AIE;city;Айоме;Aiome;-5.13:144.72;Pacific/Port_Moresby;Papua New Guinea
AIE;airport;Айоме;Aiome;-5.13:144.72;Pacific/Port_Moresby;Aiome
AIF;city;Ассис;Assis;-22.6606373:-50.404369;America/Fortaleza;Brazil
AIF;airport;;Assis;-22.64:-50.46;America/Fortaleza;Assis
AIG;city;Ялинга;Yalinga;6.52:23.26;Africa/Bangui;Central African Republic
AIG;airport;Ялинга;Yalinga;6.52:23.26;Africa/Bangui;Yalinga
AIH;city;;Aiambak;;;Papua New Guinea
AIH;airport;;Aiambak;;;Aiambak
AII;city;Али Сабье;Alisabieh;11.15164:42.712231;Africa/Djibouti;Djibouti
AII;airport;;Alisabieh;11.13:42.72;Africa/Djibouti;Alisabieh
AIK;city;Айкен;Aiken;33.5604168:-81.7195533;America/Chicago;United States
AIK;airport;;Municipal;33.65:-81.69;America/Chicago;Aiken
AIL;city;Аилиганди;Ailigandi;9.22:-78.02;America/Panama;Panama
AIL;airport;Айлиганди;Ailigandi;9.22:-78.02;America/Panama;Ailigandi
AIM;city;Аилук;Ailuk Island;10.304809:169.9416549;Pacific/Kwajalein;Marshall Islands
AIM;airport;;Ailuk Island;10.2:169.98;Pacific/Kwajalein;Ailuk Island
AIN;city;Уэйнрайт;Wainwright;70.6369444:-160.0383333;America/Chicago;United States
AIN;airport;;Wainwright;70.64:-159.99;America/Chicago;Wainwright
AIO;city;Атлантик;Atlantic;41.4036007:-95.0138776;America/New_York;United States
AIO;airport;;Municipal;41.41:-95.05;America/New_York;Atlantic
AIP;city;Аилинглапалап;Ailinglapalap Island;7.4253719:168.792953;-12;Marshall Islands
AIP;airport;;Ailinglapalap Island;7.4253719:168.792953;-12;Ailinglapalap Island
AIR;city;Арипуанан;Aripuana;-10.19:-59.46;America/Cuiaba;Brazil
AIR;airport;;Aripuana;-10.19:-59.46;America/Cuiaba;Aripuana
AIS;city;Арораэ;Arorae Island;-2.6421817:176.8295645;Pacific/Tarawa;Kiribati
AIS;airport;Ароре-Айленд;Arorae Island;-2.62:176.8;Pacific/Tarawa;Arorae Island
AIT;city;Аитутаки;Aitutaki;-18.8717854:-159.7823059;Pacific/Rarotonga;Cook Islands
AIT;airport;Аитутаки;Aitutaki;-18.83:-159.76;Pacific/Rarotonga;Aitutaki
AIU;city;Атиу;Atiu Island;-19.9977887:-158.1073697;Pacific/Rarotonga;Cook Islands
AIU;airport;;Atiu Island;-19.97:-158.12;Pacific/Rarotonga;Atiu Island
AIV;city;Алисевилл;Aliceville;33.1295681:-88.1514166;America/North_Dakota/New_Salem;United States
AIV;airport;;George Downer;33.11:-88.2;America/North_Dakota/New_Salem;Aliceville
AIW;city;Аи-Айс;Ai-ais;-27.98:17.58;Africa/Windhoek;Namibia
AIW;airport;;Ai-ais;-27.98:17.58;Africa/Windhoek;Ai-ais
AIY;airport;;Bader Field;;;Atlantic City
AIZ;city;Кайзер;Kaiser;38.1336451:-92.5899056;America/North_Dakota/New_Salem;United States
AIZ;airport;;Lee C Fine Memorial;38.1:-92.55;America/North_Dakota/New_Salem;Kaiser
AJA;airport;Кампо Дель Оро;Campo Dell Oro;41.92:8.8;Europe/Paris;Ajaccio
AJA;city;Аяччо;Ajaccio;41.919229:8.738635;Europe/Paris;France
AJF;city;Сакака Аль-Джуф;Sakaka Al Jouf;29.79:40.1;Asia/Riyadh;Saudi Arabia
AJF;airport;Джуф;Jouf;29.79:40.1;Asia/Riyadh;Sakaka Al Jouf
AJI;airport;;Agri;39.65:43.03;;Agri
AJI;city;Агръ;Agri;39.7216667:43.0566667;;Turkey
AJJ;city;Акжужт;Akjoujt;19.747311:-14.39091;Africa/Nouakchott;Mauritania
AJJ;airport;Акжужт;Akjoujt;19.73:-14.38;Africa/Nouakchott;Akjoujt
AJK;city;Арак;Araak;34.140461:49.848436;;Iran
AJK;airport;;Araak;34.140461:49.848436;;Araak
AJL;airport;Айзаул;Aizawl;23.75:92.8;Asia/Kolkata;Aizawl
AJL;city;Аиджал;Aizawl;23.75:92.8;Asia/Kolkata;India
AJN;city;Анжуан;Anjouan;-12.2138145:44.4370606;Indian/Comoro;Comoros
AJN;airport;;Ouani;-12.13:44.43;Indian/Comoro;Anjouan
AJO;city;Альюф;Aljouf;15.72:44.25;Asia/Aden;Yemen
AJO;airport;Альюф;Aljouf;15.72:44.25;Asia/Aden;Aljouf
AJR;airport;Арвидсьяур;Arvidsjaur;65.59:19.28;Europe/Stockholm;Arvidsjaur
AJR;city;Арвидсъяур;Arvidsjaur;65.59:19.28;Europe/Stockholm;Sweden
AJS;city;Арбеохос;Abreojos;26.73:-113.56;America/Hermosillo;Mexico
AJS;airport;Абреохос;Abreojos;26.73:-113.56;America/Hermosillo;Abreojos
AJU;airport;Санта Мария;Santa Maria;-10.98:-37.07;America/Maceio;Aracaju
AJU;city;Аракажу;Aracaju;-10.9095421:-37.0747732;America/Maceio;Brazil
AJY;city;Агадес;Agades;16.9666667:7.9833333;Africa/Niamey;Niger
AJY;airport;;Agades;16.97:8.0;Africa/Niamey;Agades
AKA;city;Анкан;Ankang;32.684781:109.029303;Asia/Chongqing;China
AKA;airport;Анькан;Ankang;32.71:108.93;Asia/Chongqing;Ankang
AKB;city;Атка;Atka;52.1961111:-174.2005556;America/Adak;United States
AKB;airport;;Atka;52.22:-174.21;America/Adak;Atka
AKC;airport;;Fulton International;41.0814447:-81.5190053;;Akron
AKC;city;Акрон;Akron;41.0814447:-81.5190053;;United States
AKD;city;Акола;Akola;20.70388:76.997093;Asia/Kolkata;India
AKD;airport;Акола;Akola;20.7:77.06;Asia/Kolkata;Akola
AKE;city;Акиени;Akieni;-1.13:13.92;Africa/Libreville;Gabon
AKE;airport;Акиени;Akieni;-1.13:13.92;Africa/Libreville;Akieni
AKF;city;Куфра;Kufrah;24.18:23.31;Africa/Tripoli;Libya
AKF;airport;Куфра;Kufrah;24.18:23.31;Africa/Tripoli;Kufrah
AKG;city;Ангуганак;Anguganak;-3.55:142.22;Pacific/Port_Moresby;Papua New Guinea
AKG;airport;Ангуганак;Anguganak;-3.55:142.22;Pacific/Port_Moresby;Anguganak
AKH;city;Эль-Харж;Al Kharj;24.1585059:47.3217253;;Saudi Arabia
AKH;airport;;Prince Sultan Air Base;24.1585059:47.3217253;;Al Kharj
AKI;city;Акиак;Akiak;60.9122222:-161.2138889;America/Nome;United States
AKI;airport;;Akiak;60.9:-161.23;America/Nome;Akiak
AKJ;city;Асахикава;Asahikawa;43.7706355:142.364819;Asia/Tokyo;Japan
AKJ;airport;Асахикава;Asahikawa;43.67:142.45;Asia/Tokyo;Asahikawa
AKK;city;Акхайок;Akhiok;56.9455556:-154.1702778;America/Anchorage;United States
AKK;airport;;Akhiok SPB;56.94:-154.18;America/Anchorage;Akhiok
AKL;city;Окленд;Auckland;-36.8484597:174.7633315;Pacific/Auckland;New Zealand
AKL;airport;;Auckland International;-36.8484597:174.7633315;Pacific/Auckland;Auckland
AKM;city;Закума;Zakouma;10.9:19.82;Africa/Ndjamena;Chad
AKM;airport;Закума;Zakouma;10.9:19.82;Africa/Ndjamena;Zakouma
AKN;airport;;King Salmon;58.68:-156.65;America/Los_Angeles;King Salmon
AKN;city;Кинг Салмон;King Salmon;58.6883333:-156.6613889;America/Los_Angeles;United States
AKO;city;Акрон;Akron;40.1605373:-103.2143843;America/Phoenix;United States
AKO;airport;;Colorado Plains Regional Airport;40.18:-103.22;America/Phoenix;Akron
AKP;airport;;Anaktuvuk;68.13:-151.74;America/Nome;Anaktuvuk
AKP;city;Анактавак;Anaktuvuk;68.13:-151.74;America/Nome;United States
AKQ;airport;;Gunung Batin;-4.61:105.23;Asia/Pontianak;Astraksetra
AKQ;city;Ганунг Батин;Astraksetra;-4.616667:105.233333;Asia/Pontianak;Indonesia
AKR;city;Акуре;Akure;7.25:5.3;Africa/Lagos;Nigeria
AKR;airport;Акере;Akure;7.25:5.3;Africa/Lagos;Akure
AKT;airport;;Raf Akrotiri;34.59:32.99;Asia/Nicosia;Akrotiri
AKT;city;Акротири;Akrotiri;34.59:32.99;Asia/Nicosia;Cyprus
AKU;airport;Аксу;Aksu;41.26:80.29;Asia/Kashgar;Aksu
AKU;city;Аксу;Aksu;41.168779:80.260605;Asia/Kashgar;China
AKV;airport;;Akulivik;60.82:-78.15;America/Montreal;Akulivik
AKV;city;Акуливик;Akulivik;60.817681:-78.1442409;America/Montreal;Canada
AKW;city;Агаджари;Aghajari;;;Iran
AKW;airport;;Aghajari;;;Aghajari
AKX;airport;Актюбинск;Aktyubinsk;50.25:57.21;Asia/Aqtobe;Aktyubinsk
AKX;city;Актюбинск;Aktyubinsk;50.25:57.21;Asia/Aqtobe;Kazakhstan
AKY;city;Ситуэ;Sittwe;20.1444444:92.8969444;Asia/Rangoon;Myanmar
AKY;airport;;Civil;20.13:92.87;Asia/Rangoon;Sittwe
AL;country;Албания;Albania;;;
ALA;airport;Алматы;Almaty;43.35:77.04;Asia/Almaty;Almaty
ALA;city;Алматы;Almaty;43.255058:76.912628;Asia/Almaty;Kazakhstan
ALB;airport;Олбани международный;Albany International;42.75:-73.8;America/New_York;Albany
ALB;city;Олбани;Albany;42.6525793:-73.7562317;America/New_York;United States
ALC;airport;;Alicante El Altet;38.28:-0.56;Europe/Madrid;Alicante
ALC;city;Аликанте;Alicante;38.34521:-0.4809945;Europe/Madrid;Spain
ALD;city;Алерта;Alerta;-11.68:-69.33;America/Lima;Peru
ALD;airport;Алерта;Alerta;-11.68:-69.33;America/Lima;Alerta
ALE;city;Алпайн;Alpine;30.3584919:-103.6610115;6;United States
ALE;airport;;Alpine;30.3584919:-103.6610115;6;Alpine
ALF;airport;Альта;Alta;69.98:23.37;Europe/Oslo;Alta
ALF;city;Алта;Alta;69.98:23.37;Europe/Oslo;Norway
ALG;airport;;Houari Boumediene;36.69:3.22;Africa/Algiers;Algiers
ALG;city;Алжир;Algiers;36.752887:3.042048;Africa/Algiers;Algeria
ALH;airport;Олбани;Albany;-34.94:117.81;Australia/Perth;Albany
ALH;city;Олбани;Albany;-35.0238227:117.8847286;Australia/Perth;Australia
ALI;city;Элис;Alice;27.7522487:-98.0697249;America/Chicago;United States
ALI;airport;;International;27.74:-98.03;America/Chicago;Alice
ALJ;city;Александер-Бей;Alexander Bay;-28.60453:16.48712;Africa/Johannesburg;South Africa
ALJ;airport;Кортдум;Kortdoorn;-28.58:16.53;Africa/Johannesburg;Alexander Bay
ALK;city;Асэлла;Asela;7.949604:39.139839;Africa/Addis_Ababa;Ethiopia
ALK;airport;Асела;Asela;7.97:39.12;Africa/Addis_Ababa;Asela
ALL;city;Альбенга;Albenga;44.0484502:8.2149591;Europe/Rome;Italy
ALL;airport;Албенга;Albenga;44.05:8.13;Europe/Rome;Albenga
ALM;airport;;Municipal;32.84:-105.99;America/Denver;Alamogordo
ALM;city;Аламогордо;Alamogordo;32.8995325:-105.960265;America/Denver;United States
ALN;city;Альтон;Alton;38.8906038:-90.1842764;America/New_York;United States
ALN;airport;Альтон;Alton;38.89:-90.05;America/New_York;Alton
ALO;city;Ватерлоо;Waterloo;42.4927641:-92.3429631;America/Chicago;United States
ALO;airport;Ватерло;Waterloo;42.56:-92.4;America/Chicago;Waterloo
ALP;airport;;Nejrab;36.18:37.22;Asia/Damascus;Aleppo
ALP;city;Халеб;Aleppo;36.215549:37.159279;Asia/Damascus;Syria
ALQ;city;Алегрети;Alegrete;-29.7848016:-55.775657;America/Fortaleza;Brazil
ALQ;airport;;Federal;-29.8:-55.76;America/Fortaleza;Alegrete
ALR;city;Александра;Alexandra;-45.2566329:169.3930242;Pacific/Auckland;New Zealand
ALR;airport;Александра;Alexandra;-45.21:169.37;Pacific/Auckland;Alexandra
ALS;airport;;Municipal;37.43:-105.87;America/Denver;Alamosa
ALS;city;Аламоса;Alamosa;37.4694491:-105.8700214;America/Denver;United States
ALT;city;Аленкер;Alenquer;-1.9424698:-54.7374382;America/Santarem;Brazil
ALT;airport;;Alenquer;-1.92:-54.72;America/Santarem;Alenquer
ALU;city;Алула;Alula;11.95:50.73;Pacific/Honolulu;Somalia
ALU;airport;Алула;Alula;11.95:50.73;Pacific/Honolulu;Alula
ALV;city;Андорра-ла-Велья;Andorra La Vella;;Europe/Andorra;Andorra
ALV;airport;;Andorra La Vella;42.51:1.52;Europe/Andorra;Andorra La Vella
ALW;airport;;Walla Walla;46.09:-118.29;America/Chicago;Walla Walla
ALW;city;Уолла Уолла;Walla Walla;46.0645809:-118.3430209;America/Chicago;United States
ALX;city;Александер Сити;Alexander City;32.944012:-85.9538532;America/North_Dakota/New_Salem;United States
ALX;airport;;Thomas C Russell Field;32.91:-85.96;America/North_Dakota/New_Salem;Alexander City
ALY;airport;;El Nohza;31.2135:29.9443;Africa/Cairo;Alexandria
ALY;city;Александрия;Alexandria;31.2135:29.9443;Africa/Cairo;Egypt
ALZ;city;Алитак;Alitak;;Asia/Kabul;United States
ALZ;airport;;Alitak SPB;;Asia/Kabul;Alitak
AM;country;Армения;Armenia;;;
AMA;airport;;Rick Husband Amarillo International;35.2219971:-101.8312969;America/Chicago;Amarillo
AMA;city;Амарилло;Amarillo;35.2219971:-101.8312969;America/Chicago;United States
AMB;city;Амбилоб;Ambilobe;-13.19554:49.050468;Indian/Antananarivo;Madagascar
AMB;airport;Амбилобе;Ambilobe;-13.19:48.99;Indian/Antananarivo;Ambilobe
AMC;city;Ам-Тиман;Am Timan;11.03:20.27;Africa/Ndjamena;Chad
AMC;airport;;Am Timan;11.03:20.27;Africa/Ndjamena;Am Timan
AMD;airport;Ахмедабад;Ahmedabad;23.08:72.63;Asia/Kolkata;Ahmedabad
AMD;city;Ахмадабад;Ahmedabad;23.0395677:72.5660045;Asia/Kolkata;India
AME;city;Альто-Молокуэ;Alto Molocue;-15.63:37.7;Africa/Maputo;Mozambique
AME;airport;Альто-Молокуэ;Alto Molocue;-15.63:37.7;Africa/Maputo;Alto Molocue
AMF;city;Ама;Ama;-4.1:141.67;Pacific/Port_Moresby;Papua New Guinea
AMF;airport;Ама;Ama;-4.1:141.67;Pacific/Port_Moresby;Ama
AMG;city;Каравари;Amboin;-4.6:143.5;Pacific/Port_Moresby;Papua New Guinea
AMG;airport;;Amboin;-4.6:143.5;Pacific/Port_Moresby;Amboin
AMH;airport;Арба-Минч;Arba Mintch;6.04:37.59;Africa/Addis_Ababa;Arba Mintch
AMH;city;Арба-Мынч;Arba Mintch;6.0333333:37.55;Africa/Addis_Ababa;Ethiopia
AMI;city;Матарам;Mataram;-8.56:116.09;Asia/Makassar;Indonesia
AMI;airport;;Selaparang;-8.56:116.09;Asia/Makassar;Mataram
AMJ;city;Альменара;Almenara;-16.188682:-40.6879731;America/Sao_Paulo;Brazil
AMJ;airport;Альменара;Almenara;-16.17:-40.68;America/Sao_Paulo;Almenara
AMK;city;Дуранго;Durango;37.2:-107.87;;United States
AMK;airport;;Animas Airpark;37.2:-107.87;;Durango
AML;city;Пуэрто-Армуэллас;Puerto Armuellas;8.27:-82.86;America/Panama;Panama
AML;airport;;Puerto Armuellas;8.27:-82.86;America/Panama;Puerto Armuellas
AMM;city;Амман;Amman;;Asia/Amman;Jordan
AMM;airport;;Queen Alia International;31.7225:35.993333;Asia/Amman;Amman
AMN;city;Алма;Alma;-4.6:143.5;America/Chicago;United States
AMN;airport;;Gratiot Community;-4.6:143.5;America/Chicago;Alma
AMO;city;Мао;Mao;14.15:15.31;Africa/Ndjamena;Chad
AMO;airport;Мао;Mao;14.15:15.31;Africa/Ndjamena;Mao
AMP;city;Ампанихи;Ampanihy;-24.7:44.73;Indian/Antananarivo;Madagascar
AMP;airport;Ампанихи;Ampanihy;-24.7:44.73;Indian/Antananarivo;Ampanihy
AMQ;city;Амбон;Ambon;-3.7068937:128.1626039;Asia/Jayapura;Indonesia
AMQ;airport;;Pattimura;-3.71:128.09;Asia/Jayapura;Ambon
AMR;city;Арно;Arno;7.0610128:171.647344;-12;Marshall Islands
AMR;airport;;Arno;7.0610128:171.647344;-12;Arno
AMS;airport;;Schiphol;52.31:4.76;Europe/Amsterdam;Amsterdam
AMS;city;Амстердам;Amsterdam;52.3730556:4.8922222;Europe/Amsterdam;Netherlands
AMT;city;Амата;Amata;-26.2682006:131.2602868;Australia/Adelaide;Australia
AMT;airport;Амата;Amata;-26.1:131.21;Australia/Adelaide;Amata
AMU;city;Аманаб;Amanab;-3.58:141.2;Pacific/Port_Moresby;Papua New Guinea
AMU;airport;Аманаб;Amanab;-3.58:141.2;Pacific/Port_Moresby;Amanab
AMV;city;Амдерма;Amderma;69.7630556:61.6677778;Europe/Moscow;Russia
AMV;airport;Амдерма;Amderma;69.76:61.56;Europe/Moscow;Amderma
AMW;city;Эймса;Ames;42.02335:-93.625622;America/Chicago;United States
AMW;airport;Амес;Ames;41.99:-93.62;America/Chicago;Ames
AMX;city;Амароо;Ammaroo;-21.74:135.24;Australia/Darwin;Australia
AMX;airport;;Ammaroo;-21.74:135.24;Australia/Darwin;Ammaroo
AMY;city;Амбатомаинти;Ambatomainty;-17.68:45.62;Indian/Antananarivo;Madagascar
AMY;airport;Амбатомаинти;Ambatomainty;-17.68:45.62;Indian/Antananarivo;Ambatomainty
AMZ;city;Ардмор;Ardmore;-37.0321395:174.9793777;Pacific/Auckland;New Zealand
AMZ;airport;Ардмор;Ardmore;-37.03:174.97;Pacific/Auckland;Ardmore
AN;country;Нидерландские Антильские острова;Netherlands Antilles;;;
ANA;city;Анахайм;Anaheim;;America/Los_Angeles;United States
ANA;airport;;John Wayne International;;America/Los_Angeles;Anaheim
ANB;city;Аннистон;Anniston;33.6598257:-85.8316318;America/North_Dakota/New_Salem;United States
ANB;airport;;Anniston Metropolitan;33.59:-85.86;America/North_Dakota/New_Salem;Anniston
ANC;airport;;Ted Stevens Anchorage International Airport;61.2180556:-149.9002778;America/Kentucky/Louisville;Anchorage
ANC;city;Анкоридж;Anchorage;61.2180556:-149.9002778;America/Kentucky/Louisville;United States
AND;city;Андерсон;Anderson;40.11:-85.61;America/Chicago;United States
AND;airport;Андерсон;Anderson;40.11:-85.61;America/Chicago;Anderson
ANE;city;Анже;Angers;47.478419:-0.563166;Europe/Paris;France
ANE;airport;;Marce;47.56:-0.31;Europe/Paris;Angers
ANF;airport;;Cerro Moreno;-23.44:-70.45;America/Santiago;Antofagasta
ANF;city;Антофагаста;Antofagasta;-23.65:-70.4;America/Santiago;Chile
ANG;city;Ангулем;Angouleme;45.648377:0.1562369;Europe/Paris;France
ANG;airport;;Brie-Champniers;45.73:0.22;Europe/Paris;Angouleme
ANH;city;Ануха-Айленд-Резорт;Anuha Island Resort;;-11;Solomon Islands
ANH;airport;;Anuha Island Resort;;-11;Anuha Island Resort
ANI;city;Аниак;Aniak;61.5828109:-159.540714;America/Nome;United States
ANI;airport;;Aniak;61.58:-159.54;America/Nome;Aniak
ANJ;city;Занага;Zanaga;-2.85:13.82;Africa/Brazzaville;Republic of the Congo
ANJ;airport;Занага;Zanaga;-2.85:13.82;Africa/Brazzaville;Zanaga
ANK;airport;;Etimesgut;39.983334:32.833332;Europe/Istanbul;Ankara
ANL;city;Андуло;Andulo;-11.47:16.7;Africa/Luanda;Angola
ANL;airport;Андуло;Andulo;-11.47:16.7;Africa/Luanda;Andulo
ANM;city;Анталахи;Antalaha;-14.89866:50.277809;Indian/Antananarivo;Madagascar
ANM;airport;Антсирабато;Antsirabato;-15.0:50.32;Indian/Antananarivo;Antalaha
ANN;city;Остров Аннет;Annette Island;55.1465969:-131.4235601;America/Juneau;United States
ANN;airport;;Annette Island;55.04:-131.57;America/Juneau;Annette Island
ANO;city;Ангоче;Angoche;-16.18:39.94;Africa/Maputo;Mozambique
ANO;airport;;Angoche;-16.18:39.94;Africa/Maputo;Angoche
ANP;airport;Ли;Lee;38.94:-76.57;America/Chicago;Annapolis
ANP;city;Аннаполис;Annapolis;38.9784453:-76.4921829;America/Chicago;United States
ANQ;city;Ангола;Angola;41.6347726:-84.9994088;America/New_York;United States
ANQ;airport;;Tri-State Steuben County;41.64:-85.08;America/New_York;Angola
ANR;airport;;Deurne/ Antwerp Airport;51.19:4.46;Europe/Brussels;Antwerp
ANR;city;Антверпен;Antwerp;51.21992:4.39625;Europe/Brussels;Belgium
ANS;airport;Андауайлас;Andahuaylas;-13.71:-73.35;America/Lima;Andahuaylas
ANS;city;Андауайлас;Andahuaylas;-13.6575:-73.3833333;America/Lima;Peru
ANT;city;Санкт-Антон;St Anton;;Europe/Vienna;Austria
ANT;airport;;St Anton;;Europe/Vienna;St Anton
ANU;airport;;V. C. Bird International;17.14:-61.79;America/Antigua;St. John's
ANU;city;Сент Джонс;St. John's;17.117528:-61.845557;America/Antigua;Antigua and Barbuda
ANV;city;Анвик;Anvik;62.6561111:-160.2066667;America/Nome;United States
ANV;airport;;Anvik;62.65:-160.19;America/Nome;Anvik
ANW;city;Айнсворт;Ainsworth;42.5475:-99.8588889;America/Chicago;United States
ANW;airport;;Ainsworth;42.58:-99.99;America/Chicago;Ainsworth
ANX;airport;Анденес;Andøya Lufthavn, Andenes;69.29:16.14;Europe/Oslo;Andenes
ANX;city;Анденес;Andenes;69.3161099:16.1252903;Europe/Oslo;Norway
ANY;city;Энтони;Anthony;37.1533554:-98.0311727;America/New_York;United States
ANY;airport;;Anthony;37.16:-98.08;America/New_York;Anthony
ANZ;city;Ангус-Даунс;Angus Downs;-25.03:132.28;Australia/Darwin;Australia
ANZ;airport;;Angus Downs;-25.03:132.28;Australia/Darwin;Angus Downs
AO;country;Ангола;Angola;;;
AOA;city;Ароа;Aroa;-9.02:146.8;Pacific/Port_Moresby;Papua New Guinea
AOA;airport;Ароа;Aroa;-9.02:146.8;Pacific/Port_Moresby;Aroa
